link,name,school,department,rating,difficulty,would_take_again
https://www.ratemyprofessors.com/professor/1923903,Robin Jones,Southwestern Oklahoma State University,Communication,3.5,2,N/A
https://www.ratemyprofessors.com/professor/1931661,Denis Trubitsyn,Southwestern Oklahoma State University,Biology,2.5,3,N/A
https://www.ratemyprofessors.com/professor/1935356,Christopher Horton,Southwestern Oklahoma State University,Biology,3.9,3.5,0%
https://www.ratemyprofessors.com/professor/1937691,Tami Martyn,Southwestern Oklahoma State University,Chemistry,3.0,4,N/A
https://www.ratemyprofessors.com/professor/1954662,Mary Ann Hubbard,Southwestern Oklahoma State University,Philosophy,1.5,4,N/A
https://www.ratemyprofessors.com/professor/1957371,Nate Hicks,Southwestern Oklahoma State University,Computer Science,4.2,1.8,100%
https://www.ratemyprofessors.com/professor/2010809,Sharon Lawrence,Southwestern Oklahoma State University,Health Science,5.0,2,100%
https://www.ratemyprofessors.com/professor/2029341,Richard Tirk,Southwestern Oklahoma State University,Music,3.5,2,N/A
https://www.ratemyprofessors.com/professor/2030034,Dayna Coker,Southwestern Oklahoma State University,Mathematics,1.0,5,0%
https://www.ratemyprofessors.com/professor/2040391,Ken Hayes,Southwestern Oklahoma State University,English,2.1,3.8,N/A
https://www.ratemyprofessors.com/professor/2042131,Anne Pate,Southwestern Oklahoma State University,Health Science,4.0,3,100%
https://www.ratemyprofessors.com/professor/2043867,Derek Pate,Southwestern Oklahoma State University,Health Science,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2045665,Mark Lumpkin,Southwestern Oklahoma State University,Business,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2045946,Daniel Farris,Southwestern Oklahoma State University,Music,3.5,2.5,100%
https://www.ratemyprofessors.com/professor/2078662,Jason Cash,Southwestern Oklahoma State University,English,3.9,3.2,100%
https://www.ratemyprofessors.com/professor/2083693,Zach Jones,Southwestern Oklahoma State University,Biology,4.0,3.5,100%
https://www.ratemyprofessors.com/professor/2087569,Karen Sweeney,Southwestern Oklahoma State University,Computer Science,5.0,1.5,100%
https://www.ratemyprofessors.com/professor/2090653,Sarah King,Southwestern Oklahoma State University,Accounting,4.7,1.7,100%
https://www.ratemyprofessors.com/professor/2136925,Robin Jones,Southwestern Oklahoma State University,Fine Arts,0.0,0,N/A
https://www.ratemyprofessors.com/professor/2158468,Dana Oliver,Southwestern Oklahoma State University,Education,3.7,2.9,67%
https://www.ratemyprofessors.com/professor/2166688,Neal Xiong,Southwestern Oklahoma State University,Computer Science,1.0,4,0%
https://www.ratemyprofessors.com/professor/2195617,Jason Hoogerhyde,Southwestern Oklahoma State University,Music,0.0,0,N/A
