link,name,school,department,rating,difficulty,would_take_again
https://www.ratemyprofessors.com/professor/191924,Sally Mims,Tulsa Community College,Mathematics,4.0,2.8,N/A
https://www.ratemyprofessors.com/professor/191925,Paula Hunter,Tulsa Community College,Science,2.9,2.5,N/A
https://www.ratemyprofessors.com/professor/200791,David Lawless,Tulsa Community College,Communication,4.3,2.8,N/A
https://www.ratemyprofessors.com/professor/203800,Judy Jones,Tulsa Community College,Psychology,3.4,2.9,N/A
https://www.ratemyprofessors.com/professor/211854,Scott Hurst,Tulsa Community College,Humanities,2.8,3.2,N/A
https://www.ratemyprofessors.com/professor/211856,Dennis Myers,Tulsa Community College,Physics,4.0,4.2,0%
https://www.ratemyprofessors.com/professor/211860,Mary Jackson,Tulsa Community College,Geography,5.0,2.7,N/A
https://www.ratemyprofessors.com/professor/215268,Suzanne Sandoval,Tulsa Community College,Mathematics,3.3,3.2,N/A
https://www.ratemyprofessors.com/professor/222846,Nancy Sherman,Tulsa Community College,History,2.8,3.1,N/A
https://www.ratemyprofessors.com/professor/225600,Robert Nelson,Tulsa Community College,Mathematics,3.5,2.1,N/A
https://www.ratemyprofessors.com/professor/230313,Gene McMath,Tulsa Community College,History,4.5,2.7,N/A
https://www.ratemyprofessors.com/professor/230315,Gary Hunt,Tulsa Community College,Biology,4.1,3.7,100%
https://www.ratemyprofessors.com/professor/230317,Craig Baker,Tulsa Community College,Biology,2.8,4.2,N/A
https://www.ratemyprofessors.com/professor/230332,James Blackburn,Tulsa Community College,Mathematics,3.3,3.6,N/A
https://www.ratemyprofessors.com/professor/230353,Jim Runyan,Tulsa Community College,Theater,4.4,2.2,67%
https://www.ratemyprofessors.com/professor/230356,Linda Schuller,Tulsa Community College,Psychology,3.8,3,N/A
https://www.ratemyprofessors.com/professor/230359,Rodney Clark,Tulsa Community College,Theater,4.3,2.5,N/A
https://www.ratemyprofessors.com/professor/230550,Debora Rollmann,Tulsa Community College,Languages,3.6,3.2,N/A
https://www.ratemyprofessors.com/professor/230554,L.arry Sternberger,Tulsa Community College,Mathematics,3.6,2.9,N/A
https://www.ratemyprofessors.com/professor/230582,Judy Roberts,Tulsa Community College,Communication,4.8,1.8,N/A
https://www.ratemyprofessors.com/professor/230646,Claude Bolze,Tulsa Community College,Geology,4.7,2.4,86%
https://www.ratemyprofessors.com/professor/230715,Lisa Hopkins,Tulsa Community College,Computer Science,4.7,2,N/A
https://www.ratemyprofessors.com/professor/230765,Cathy Furlong,Tulsa Community College,Psychology,4.0,2.7,81%
https://www.ratemyprofessors.com/professor/230873,Miriam May,Tulsa Community College,Computer Science,3.6,3.3,N/A
https://www.ratemyprofessors.com/professor/230972,Ernie Evans,Tulsa Community College,Biology,4.7,2.3,N/A
https://www.ratemyprofessors.com/professor/230995,Harry Henslick,Tulsa Community College,History,3.4,2.7,N/A
https://www.ratemyprofessors.com/professor/231073,Frank Smentowski,Tulsa Community College,Chemistry,1.7,2.6,N/A
https://www.ratemyprofessors.com/professor/231156,Pam Imhoff,Tulsa Community College,Marketing,4.8,1.8,N/A
https://www.ratemyprofessors.com/professor/231559,James Wadley,Tulsa Community College,Economics,4.7,2.2,N/A
https://www.ratemyprofessors.com/professor/232184,James Wilkins,Tulsa Community College,Social Science,0.0,0,N/A
https://www.ratemyprofessors.com/professor/232639,Fern Marrs,Tulsa Community College,Psychology,4.5,1.8,75%
https://www.ratemyprofessors.com/professor/232647,Renee Harrison,Tulsa Community College,Nursing,2.9,2.9,N/A
https://www.ratemyprofessors.com/professor/232649,Gretchen Hrachovec,Tulsa Community College,Nursing,3.7,2.9,N/A
https://www.ratemyprofessors.com/professor/232660,Bill Wise,Tulsa Community College,Biology,2.9,3.1,N/A
https://www.ratemyprofessors.com/professor/232742,Lahman Jones,Tulsa Community College,Mathematics,4.2,2.5,N/A
https://www.ratemyprofessors.com/professor/232743,Michael Cross,Tulsa Community College,English,4.3,2,N/A
https://www.ratemyprofessors.com/professor/234014,Don Paul,Tulsa Community College,Mathematics,4.5,2.7,N/A
https://www.ratemyprofessors.com/professor/234190,Milton King,Tulsa Community College,Chemistry,3.6,3.3,67%
https://www.ratemyprofessors.com/professor/234204,Don Hockenbury,Tulsa Community College,Psychology,4.6,3,N/A
https://www.ratemyprofessors.com/professor/234276,James Morrow,Tulsa Community College,Political Science,4.4,1.6,100%
https://www.ratemyprofessors.com/professor/234365,Dorothy Minor,Tulsa Community College,English,3.6,3.2,N/A
https://www.ratemyprofessors.com/professor/234960,Virginia Bellows,Tulsa Community College,History,2.6,4.2,25%
https://www.ratemyprofessors.com/professor/236615,Duggan Phillips,Tulsa Community College,English,3.9,2.5,N/A
https://www.ratemyprofessors.com/professor/237563,Kenna Skillern,Tulsa Community College,English,4.3,3,N/A
https://www.ratemyprofessors.com/professor/239075,Patricia Knapp,Tulsa Community College,Humanities,3.9,2.1,60%
https://www.ratemyprofessors.com/professor/239227,William Briscoe,Tulsa Community College,Chemistry,3.2,3.9,34%
https://www.ratemyprofessors.com/professor/240394,Marie Walters,Tulsa Community College,Mathematics,4.6,2.3,N/A
https://www.ratemyprofessors.com/professor/241040,Russ Sowell,Tulsa Community College,Computer Science,4.3,2.6,0%
https://www.ratemyprofessors.com/professor/241456,Constance Murray,Tulsa Community College,Biology,1.9,4.7,100%
https://www.ratemyprofessors.com/professor/242666,Paula Willyard,Tulsa Community College,Psychology,4.4,1.8,N/A
https://www.ratemyprofessors.com/professor/244325,Linda Lyons-Coyle,Tulsa Community College,Nursing,3.5,3.4,0%
https://www.ratemyprofessors.com/professor/247927,Pam Mattson,Tulsa Community College,Accounting,3.7,3.3,N/A
https://www.ratemyprofessors.com/professor/248607,Michael Johnson,Tulsa Community College,Biology,2.3,4.5,N/A
https://www.ratemyprofessors.com/professor/251086,Mike Dinneen,Tulsa Community College,Political Science,4.7,3.5,100%
https://www.ratemyprofessors.com/professor/253071,D Wemhaner,Tulsa Community College,Sociology,2.5,3.8,N/A
https://www.ratemyprofessors.com/professor/257575,Steve Mayfield,Tulsa Community College,History,4.4,1.9,N/A
https://www.ratemyprofessors.com/professor/263258,Maria Reyes,Tulsa Community College,Social Work,3.2,3.3,N/A
https://www.ratemyprofessors.com/professor/266871,Don Nelson,Tulsa Community College,Biology,3.4,3.6,N/A
https://www.ratemyprofessors.com/professor/266876,Linda Montgomery,Tulsa Community College,Nursing,2.5,4,20%
https://www.ratemyprofessors.com/professor/267548,Myrna Lanier,Tulsa Community College,Nursing,4.6,3.9,N/A
https://www.ratemyprofessors.com/professor/269280,Cheryl Feken,Tulsa Community College,Nursing,2.9,4.1,100%
https://www.ratemyprofessors.com/professor/269507,C. Lyn Larson,Tulsa Community College,Sociology,2.5,3.4,N/A
https://www.ratemyprofessors.com/professor/270792,Sue Cook,Tulsa Community College,Accounting,1.9,4,N/A
https://www.ratemyprofessors.com/professor/270816,Jean Woody,Tulsa Community College,Business,2.6,3.5,N/A
https://www.ratemyprofessors.com/professor/270821,Gary Miller,Tulsa Community College,Business,4.1,1.4,N/A
https://www.ratemyprofessors.com/professor/270837,Maxine Minson,Tulsa Community College,Communication,2.4,3.9,N/A
https://www.ratemyprofessors.com/professor/270969,Gary Thompson,Tulsa Community College,History,3.9,3.3,N/A
https://www.ratemyprofessors.com/professor/271247,Tom Gross,Tulsa Community College,Political Science,1.3,3.7,N/A
https://www.ratemyprofessors.com/professor/271256,Clarence Wright,Tulsa Community College,Biology,3.6,2.4,N/A
https://www.ratemyprofessors.com/professor/271861,Cheryl Benford,Tulsa Community College,English,4.7,2.4,N/A
https://www.ratemyprofessors.com/professor/276651,Cindy Martin,Tulsa Community College,Chemistry,3.9,2.7,0%
https://www.ratemyprofessors.com/professor/278527,Chris Myers-Baker,Tulsa Community College,Humanities,3.5,2.6,80%
https://www.ratemyprofessors.com/professor/283717,Jerry Babb,Tulsa Community College,Economics,4.1,2.8,100%
https://www.ratemyprofessors.com/professor/285034,Paul Louderback,Tulsa Community College,Biology,4.7,2.4,N/A
https://www.ratemyprofessors.com/professor/285038,Rickie Baxter,Tulsa Community College,English,3.8,3.2,60%
https://www.ratemyprofessors.com/professor/292346,Eckle Peabody,Tulsa Community College,Biology,4.6,1.8,N/A
https://www.ratemyprofessors.com/professor/297207,Genie Watkins,Tulsa Community College,English,4.5,1.2,N/A
https://www.ratemyprofessors.com/professor/297208,Bud Hoffman,Tulsa Community College,Accounting,3.3,2.3,N/A
https://www.ratemyprofessors.com/professor/297210,Marvin Frohock,Tulsa Community College,Humanities,4.1,2.7,100%
https://www.ratemyprofessors.com/professor/297213,Pat Barnard,Tulsa Community College,Science,3.9,1.9,N/A
https://www.ratemyprofessors.com/professor/297505,George Austin,Tulsa Community College,Mathematics,3.8,2.3,N/A
https://www.ratemyprofessors.com/professor/301652,Krena White,Tulsa Community College,Psychology,3.8,2.6,70%
https://www.ratemyprofessors.com/professor/305327,Richard Stathem,Tulsa Community College,Mathematics,4.7,1.9,N/A
https://www.ratemyprofessors.com/professor/305581,Vivian Hagood,Tulsa Community College,English,4.6,1.7,N/A
https://www.ratemyprofessors.com/professor/309219,Katherine Neely,Tulsa Community College,Political Science,4.4,4.4,N/A
https://www.ratemyprofessors.com/professor/310782,Betsy Barnes,Tulsa Community College,Mathematics,3.9,3.4,N/A
https://www.ratemyprofessors.com/professor/313801,Linda Houston,Tulsa Community College,Mathematics,3.4,3.4,50%
https://www.ratemyprofessors.com/professor/314370,George Matson,Tulsa Community College,Accounting,4.2,2.1,100%
https://www.ratemyprofessors.com/professor/316340,Anita Hall,Tulsa Community College,Mathematics,3.7,3.3,63%
https://www.ratemyprofessors.com/professor/317719,Art Churchhill,Tulsa Community College,Marketing,4.1,1.8,100%
https://www.ratemyprofessors.com/professor/318526,Rita Duncan,Tulsa Community College,Sociology,2.8,2.7,N/A
https://www.ratemyprofessors.com/professor/320839,Sheila Black,Tulsa Community College,Communication,2.8,3.3,50%
https://www.ratemyprofessors.com/professor/321011,Eli Brue,Tulsa Community College,Computer Science,4.6,1.5,N/A
https://www.ratemyprofessors.com/professor/322990,Lynetta Clark,Tulsa Community College,Psychology,4.6,1,100%
https://www.ratemyprofessors.com/professor/328589,Mary Larson,Tulsa Community College,English,3.7,3.6,50%
https://www.ratemyprofessors.com/professor/333259,Mary Hittinger,Tulsa Community College,English,3.3,2.4,N/A
https://www.ratemyprofessors.com/professor/333559,Larry Kraft,Tulsa Community College,Accounting,3.2,3.3,N/A
https://www.ratemyprofessors.com/professor/333947,Steve St. John,Tulsa Community College,Computer Science,4.2,2.1,0%
https://www.ratemyprofessors.com/professor/334273,Sharon Smith,Tulsa Community College,English,4.3,2,100%
https://www.ratemyprofessors.com/professor/334278,Judy Benarrous,Tulsa Community College,Humanities,3.7,3.5,N/A
https://www.ratemyprofessors.com/professor/335245,Sandra Hayes,Tulsa Community College,Music,4.8,1.9,100%
https://www.ratemyprofessors.com/professor/336716,Sharon Limas,Tulsa Community College,Languages,4.1,2.9,N/A
https://www.ratemyprofessors.com/professor/338144,Ivan Griffen,Tulsa Community College,Engineering,4.0,3.6,84%
https://www.ratemyprofessors.com/professor/339445,Kathy Tam,Tulsa Community College,Accounting,2.8,4,N/A
https://www.ratemyprofessors.com/professor/352476,Mike Eddins,Tulsa Community College,Philosophy,4.4,2,N/A
https://www.ratemyprofessors.com/professor/352507,Marilyn Inhofe-Tucker,Tulsa Community College,Humanities,3.8,3.3,N/A
https://www.ratemyprofessors.com/professor/355081,Bill Horton,Tulsa Community College,History,4.7,1.8,N/A
https://www.ratemyprofessors.com/professor/356585,Dewayne Pass,Tulsa Community College,Fine Arts,4.6,2.4,100%
https://www.ratemyprofessors.com/professor/358168,Jim Goss,Tulsa Community College,History,4.3,2.5,N/A
https://www.ratemyprofessors.com/professor/362045,Ernie Raynor,Tulsa Community College,English,4.3,2.2,N/A
https://www.ratemyprofessors.com/professor/362301,Linda Jaeger,Tulsa Community College,Mathematics,3.4,3.5,N/A
https://www.ratemyprofessors.com/professor/362450,Evangeline Alexander,Tulsa Community College,English,4.6,1.7,N/A
https://www.ratemyprofessors.com/professor/362451,Melanie Palmer,Tulsa Community College,English,4.3,3,100%
https://www.ratemyprofessors.com/professor/365132,Sharon Berry,Tulsa Community College,English,2.8,4.1,N/A
https://www.ratemyprofessors.com/professor/372760,Geraldina King,Tulsa Community College,Languages,4.3,2,100%
https://www.ratemyprofessors.com/professor/376670,Amy Pulliam,Tulsa Community College,Communication,4.4,2.3,N/A
https://www.ratemyprofessors.com/professor/381397,Denzel Kesterson,Tulsa Community College,Mathematics,4.7,2.5,100%
https://www.ratemyprofessors.com/professor/381894,Nancy Vitali,Tulsa Community College,Psychology,4.2,3.4,N/A
https://www.ratemyprofessors.com/professor/383392,Pamela Chew,Tulsa Community College,Languages,3.8,1.9,100%
https://www.ratemyprofessors.com/professor/383941,D Turman,Tulsa Community College,Biology,2.8,3.6,100%
https://www.ratemyprofessors.com/professor/385153,Chad Goodwin,Tulsa Community College,Biology,4.5,2.4,67%
https://www.ratemyprofessors.com/professor/385983,Marinell Scott-Hall,Tulsa Community College,English,3.8,2.8,N/A
https://www.ratemyprofessors.com/professor/390827,Jennifer Burkeen,Tulsa Community College,Biology,3.4,1.8,50%
https://www.ratemyprofessors.com/professor/391122,Audrey Alcorn,Tulsa Community College,Philosophy,3.5,3.4,N/A
https://www.ratemyprofessors.com/professor/392440,Stan Lewis,Tulsa Community College,Mathematics,3.2,2.1,N/A
https://www.ratemyprofessors.com/professor/393426,Joyce Enerson,Tulsa Community College,Mathematics,4.3,2.3,100%
https://www.ratemyprofessors.com/professor/393826,Robert Butler,Tulsa Community College,Sociology,4.5,1.8,N/A
https://www.ratemyprofessors.com/professor/395738,Beverly Washburn,Tulsa Community College,Management,4.2,2.4,N/A
https://www.ratemyprofessors.com/professor/395762,Fred Ames,Tulsa Community College,Business,0.0,0,N/A
https://www.ratemyprofessors.com/professor/396934,Wesley White,Tulsa Community College,Chemistry,3.8,2.9,N/A
https://www.ratemyprofessors.com/professor/399249,Patty Parks,Tulsa Community College,Mathematics,3.8,2.8,N/A
https://www.ratemyprofessors.com/professor/399708,Carolyn Holder,Tulsa Community College,English,3.7,3.4,67%
https://www.ratemyprofessors.com/professor/400910,Angela Barnes,Tulsa Community College,Biology,3.6,3.5,N/A
https://www.ratemyprofessors.com/professor/400915,Rusty Middleton,Tulsa Community College,Science,4.2,2.6,N/A
https://www.ratemyprofessors.com/professor/402159,Stacy Taylor,Tulsa Community College,Biology,3.0,3.3,N/A
https://www.ratemyprofessors.com/professor/402761,Paul Juen,Tulsa Community College,Biology,4.4,2.4,91%
https://www.ratemyprofessors.com/professor/402787,E Lindsey,Tulsa Community College,Mathematics,2.6,2.9,N/A
https://www.ratemyprofessors.com/professor/404313,Calvin Deem,Tulsa Community College,Mathematics,2.8,3.2,34%
https://www.ratemyprofessors.com/professor/404319,Gornie Williams,Tulsa Community College,Management,4.9,1.7,100%
https://www.ratemyprofessors.com/professor/405154,Cherie Hughes,Tulsa Community College,Humanities,3.1,3.5,N/A
https://www.ratemyprofessors.com/professor/405243,Caroline Williams,Tulsa Community College,English,3.6,3.6,N/A
https://www.ratemyprofessors.com/professor/405324,Lewis Taggart,Tulsa Community College,Social Science,4.6,1.9,100%
https://www.ratemyprofessors.com/professor/408957,Joel Barnaby,Tulsa Community College,Business,4.4,2,73%
https://www.ratemyprofessors.com/professor/409837,Jennifer Duncan,Tulsa Community College,Biology,4.8,1.4,100%
https://www.ratemyprofessors.com/professor/410164,Diane Trimble,Tulsa Community College,Mathematics,4.3,3,86%
https://www.ratemyprofessors.com/professor/410611,Marva Volk,Tulsa Community College,Biology,4.0,3.1,N/A
https://www.ratemyprofessors.com/professor/411109,John Bowdle,Tulsa Community College,Humanities,2.9,2.6,N/A
https://www.ratemyprofessors.com/professor/412121,Shawn Beard,Tulsa Community College,Biology,4.9,2.2,N/A
https://www.ratemyprofessors.com/professor/413775,Julie Woodruff,Tulsa Community College,English,2.8,3.8,N/A
https://www.ratemyprofessors.com/professor/414231,Khaled Habib,Tulsa Community College,Computer Science,3.7,1.9,N/A
https://www.ratemyprofessors.com/professor/417210,Lynnda Brown,Tulsa Community College,English,3.8,3.3,56%
https://www.ratemyprofessors.com/professor/419327,Ken Blankmeyer,Tulsa Community College,Philosophy,2.8,3.6,0%
https://www.ratemyprofessors.com/professor/419657,Jennifer Means,Tulsa Community College,Chemistry,4.8,1.9,100%
https://www.ratemyprofessors.com/professor/420054,Joyce Shilling,Tulsa Community College,Mathematics,3.1,3.5,67%
https://www.ratemyprofessors.com/professor/420119,Elmer Jones,Tulsa Community College,Mathematics,2.3,3.9,N/A
https://www.ratemyprofessors.com/professor/420680,Ayman Shwayyat,Tulsa Community College,Economics,3.2,2.6,N/A
https://www.ratemyprofessors.com/professor/422143,Mike Sanii,Tulsa Community College,Mathematics,2.7,2.5,N/A
https://www.ratemyprofessors.com/professor/423418,Pat McCann,Tulsa Community College,Mathematics,3.7,2.6,100%
https://www.ratemyprofessors.com/professor/423495,Janice McCormick,Tulsa Community College,Philosophy,4.1,3.4,N/A
https://www.ratemyprofessors.com/professor/424281,Bill Steckleberg,Tulsa Community College,Physics,3.1,3.6,50%
https://www.ratemyprofessors.com/professor/429235,Diana Spencer,Tulsa Community College,Biology,3.8,3.7,100%
https://www.ratemyprofessors.com/professor/431142,Stacy King,Tulsa Community College,Psychology,4.4,3.1,75%
https://www.ratemyprofessors.com/professor/431144,Mark Swiney,Tulsa Community College,Humanities,4.7,2.1,100%
https://www.ratemyprofessors.com/professor/431670,Jinyi Wang,Tulsa Community College,Chemistry,2.9,3.2,N/A
https://www.ratemyprofessors.com/professor/434073,Daryl Richter,Tulsa Community College,Science,3.2,3.9,N/A
https://www.ratemyprofessors.com/professor/434445,Mark Swanson,Tulsa Community College,Biology,3.5,3.1,86%
https://www.ratemyprofessors.com/professor/436162,Terry McDevitt,Tulsa Community College,Mathematics,3.6,3.3,63%
https://www.ratemyprofessors.com/professor/436173,. Ritzhaupt,Tulsa Community College,Chemistry,2.6,4.5,0%
https://www.ratemyprofessors.com/professor/436283,James Bond,Tulsa Community College,Biology,2.8,4.2,100%
https://www.ratemyprofessors.com/professor/437582,Anne Phillips,Tulsa Community College,History,2.9,4,0%
https://www.ratemyprofessors.com/professor/437773,Paul Mabrey,Tulsa Community College,Music,3.1,3,N/A
https://www.ratemyprofessors.com/professor/437865,Sandra Smith,Tulsa Community College,Health Science,3.9,4.2,N/A
https://www.ratemyprofessors.com/professor/437936,Tracy Wilbourn,Tulsa Community College,Health Science,4.4,2.4,N/A
https://www.ratemyprofessors.com/professor/438420,Judy Williams,Tulsa Community College,English,4.0,1.6,N/A
https://www.ratemyprofessors.com/professor/440947,Gary Braswell,Tulsa Community College,Health Science,4.3,2.3,100%
https://www.ratemyprofessors.com/professor/441620,S. Neubauer,Tulsa Community College,Biology,3.2,3.5,60%
https://www.ratemyprofessors.com/professor/441922,David Matthews,Tulsa Community College,Computer Science,4.0,1.9,100%
https://www.ratemyprofessors.com/professor/448146,Amanda Rodgers,Tulsa Community College,Humanities,2.3,2.7,N/A
https://www.ratemyprofessors.com/professor/450124,John Bowen,Tulsa Community College,History,4.7,2.1,N/A
https://www.ratemyprofessors.com/professor/450819,Pamela Slate-Liggett,Tulsa Community College,Philosophy,2.5,2.6,N/A
https://www.ratemyprofessors.com/professor/451110,Donna Niemi,Tulsa Community College,English,3.5,3.3,N/A
https://www.ratemyprofessors.com/professor/451514,Judith Kimrey,Tulsa Community College,Writing,3.1,3.9,N/A
https://www.ratemyprofessors.com/professor/457953,D Noland,Tulsa Community College,Psychology,3.7,2.2,N/A
https://www.ratemyprofessors.com/professor/457955,Rachel Valentine,Tulsa Community College,Biology,4.0,2.6,N/A
https://www.ratemyprofessors.com/professor/457958,Penny Colglazier,Tulsa Community College,English,3.1,4.3,N/A
https://www.ratemyprofessors.com/professor/458267,Victor Hardy,Tulsa Community College,History,2.9,2.2,25%
https://www.ratemyprofessors.com/professor/459451,John Kahre,Tulsa Community College,Biology,4.6,2.3,N/A
https://www.ratemyprofessors.com/professor/459887,Randy Harvey,Tulsa Community College,Accounting,4.4,1.9,67%
https://www.ratemyprofessors.com/professor/461312,Charles Jackson,Tulsa Community College,Mathematics,4.5,2.6,100%
https://www.ratemyprofessors.com/professor/461450,Sharon Freeman,Tulsa Community College,Computer Science,4.9,1.3,N/A
https://www.ratemyprofessors.com/professor/462657,Cheryll Hyland,Tulsa Community College,Psychology,4.0,1.2,N/A
https://www.ratemyprofessors.com/professor/462737,Archana Gupta,Tulsa Community College,Economics,2.0,3.2,N/A
https://www.ratemyprofessors.com/professor/464055,Mike McRuiz,Tulsa Community College,Computer Science,4.9,2.5,88%
https://www.ratemyprofessors.com/professor/468372,. Yoachum,Tulsa Community College,Biology,1.6,4.7,N/A
https://www.ratemyprofessors.com/professor/471334,Kay Cowden,Tulsa Community College,History,3.0,2.9,100%
https://www.ratemyprofessors.com/professor/473398,Jane Varmecky,Tulsa Community College,Communication,4.6,1.8,100%
https://www.ratemyprofessors.com/professor/476135,Karen Holmes,Tulsa Community College,Science,2.7,4.1,N/A
https://www.ratemyprofessors.com/professor/478857,Ann Taff,Tulsa Community College,Business,4.1,2.1,100%
https://www.ratemyprofessors.com/professor/479690,Brad Sullivan,Tulsa Community College,Physical Ed,4.5,2.2,75%
https://www.ratemyprofessors.com/professor/479693,Jill Spradlin,Tulsa Community College,Physical Ed,4.1,2.2,100%
https://www.ratemyprofessors.com/professor/479696,Theresa Thompson,Tulsa Community College,Mathematics,4.4,2.9,100%
https://www.ratemyprofessors.com/professor/479698,Laura Krohn,Tulsa Community College,English,3.6,2.8,N/A
https://www.ratemyprofessors.com/professor/480555,Rich Fox,Tulsa Community College,Computer Science,4.5,1.6,100%
https://www.ratemyprofessors.com/professor/480598,Kathy Butchko,Tulsa Community College,Psychology,2.8,3.5,N/A
https://www.ratemyprofessors.com/professor/480893,Carla Hinkle,Tulsa Community College,Health Science,4.7,4.2,100%
https://www.ratemyprofessors.com/professor/481754,Richard Ketchum,Tulsa Community College,Economics,3.5,3.5,50%
https://www.ratemyprofessors.com/professor/484388,Susan Kerns,Tulsa Community College,Chemistry,3.0,3.5,N/A
https://www.ratemyprofessors.com/professor/484863,Lois Simpson,Tulsa Community College,English,3.2,3.3,N/A
https://www.ratemyprofessors.com/professor/485149,Stephanie Dodson-Harrison,Tulsa Community College,Biology,4.3,3.7,N/A
https://www.ratemyprofessors.com/professor/487296,Dave Hunt,Tulsa Community College,Biology,4.6,1.8,N/A
https://www.ratemyprofessors.com/professor/487313,Yolanda Childers,Tulsa Community College,Humanities,4.0,2.1,N/A
https://www.ratemyprofessors.com/professor/489206,Kerry Jones,Tulsa Community College,English,4.2,2,100%
https://www.ratemyprofessors.com/professor/489424,Beverly Anderson,Tulsa Community College,Biology,4.7,1.5,N/A
https://www.ratemyprofessors.com/professor/490159,S Holt,Tulsa Community College,English,3.9,3.7,100%
https://www.ratemyprofessors.com/professor/491426,Jane Hammontree,Tulsa Community College,Mathematics,3.2,3.3,N/A
https://www.ratemyprofessors.com/professor/492057,Kenyon Gerbrandt,Tulsa Community College,Political Science,4.1,2.4,N/A
https://www.ratemyprofessors.com/professor/498979,Carol Davis,Tulsa Community College,English,4.6,2.7,N/A
https://www.ratemyprofessors.com/professor/500021,Randy Wimer,Tulsa Community College,Music,4.9,2.8,100%
https://www.ratemyprofessors.com/professor/500335,Linda Amoah,Tulsa Community College,Liberal Arts,3.1,2.2,N/A
https://www.ratemyprofessors.com/professor/500561,Tony Miller,Tulsa Community College,Chemistry,3.9,3,88%
https://www.ratemyprofessors.com/professor/500712,Kenneth Franks,Tulsa Community College,Political Science,4.3,1.5,N/A
https://www.ratemyprofessors.com/professor/501179,Rosemary Carlson,Tulsa Community College,Chemistry,4.2,3.7,N/A
https://www.ratemyprofessors.com/professor/504056,L Shope,Tulsa Community College,Mathematics,3.1,3.6,N/A
https://www.ratemyprofessors.com/professor/505426,Kristen Speakman,Tulsa Community College,Mathematics,5.0,1.6,N/A
https://www.ratemyprofessors.com/professor/505921,Walt Bowers,Tulsa Community College,Music,4.9,2.7,100%
https://www.ratemyprofessors.com/professor/506015,Vivian Clark-Adams,Tulsa Community College,Sociology,4.0,2,89%
https://www.ratemyprofessors.com/professor/508864,Graden Napier,Tulsa Community College,Political Science,4.6,2,N/A
https://www.ratemyprofessors.com/professor/509224,Clarence Dill,Tulsa Community College,Mathematics,3.8,2.3,N/A
https://www.ratemyprofessors.com/professor/509838,Nora Hopkins,Tulsa Community College,English,2.1,3.3,N/A
https://www.ratemyprofessors.com/professor/511242,James Bethel,Tulsa Community College,Humanities,3.3,2.5,N/A
https://www.ratemyprofessors.com/professor/513507,Diane Wilson,Tulsa Community College,Art History,0.0,0,N/A
https://www.ratemyprofessors.com/professor/513979,D. Chandler,Tulsa Community College,English,4.2,1.7,N/A
https://www.ratemyprofessors.com/professor/522295,Nancy Whitman,Tulsa Community College,English,3.3,3.1,N/A
https://www.ratemyprofessors.com/professor/523672,Gail Hill,Tulsa Community College,Computer Science,5.0,1,N/A
